"dataset","method","classifier","TP_mean","TP_sd","TN_mean","TN_sd","FP_mean","FP_sd","FN_mean","FN_sd","Sensitivity_mean","Sensitivity_sd","Specificity_mean","Specificity_sd","Precision_mean","Precision_sd","F1_mean","F1_sd","Gmean_mean","Gmean_sd","BalancedAccuracy_mean","BalancedAccuracy_sd","MCC_mean","MCC_sd","AUPRC_mean","AUPRC_sd","AUROC_mean","AUROC_sd","runtime_seconds_mean","runtime_seconds_sd","n_train_original_mean","n_train_original_sd","n_train_final_mean","n_train_final_sd"
"glass0","ld_smote","xgb",42.8,0.408248290463863,0,0,0,0,0,0,1,0,NA,NA,1,0,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0.00113231658935547,0.00152381072059259,171.2,0.408248290463863,202.4,0.816496580927726
"glass0","penn","knn",40.8,0.408248290463863,0,0,0,0,2,0,0.953266888150609,0.000452102204278951,NA,NA,1,0,0.976074332171893,0.000237077985170696,NA,NA,0.953266888150609,0.000452102204278951,NA,NA,1,0,NA,NA,0.00159305572509766,3.54990426191747e-05,171.2,0.408248290463863,169.2,0.408248290463863
"glass0","penn","logit",25.8,0.408248290463863,0,0,0,0,17,0,0.602768549280177,0.00384286873637079,NA,NA,1,0,0.752152282067921,0.0030024749893514,NA,NA,0.602768549280177,0.00384286873637079,NA,NA,1,0,NA,NA,0.00159305572509766,3.54990426191747e-05,171.2,0.408248290463863,169.2,0.408248290463863
"glass0","penn","rf",42.8,0.408248290463863,0,0,0,0,0,0,1,0,NA,NA,1,0,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0.00159305572509766,3.54990426191747e-05,171.2,0.408248290463863,169.2,0.408248290463863
"glass0","penn","svm_rbf",15.84,4.84492862004523,0,0,0,0,26.96,4.70354476255232,0.369723145071982,0.111900948977113,NA,NA,1,0,0.530226477537144,0.123022271036284,NA,NA,0.369723145071982,0.111900948977113,NA,NA,1,0,NA,NA,0.00159305572509766,3.54990426191747e-05,171.2,0.408248290463863,169.2,0.408248290463863
"glass0","penn","xgb",42.8,0.408248290463863,0,0,0,0,0,0,1,0,NA,NA,1,0,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0.00159305572509766,3.54990426191747e-05,171.2,0.408248290463863,169.2,0.408248290463863
"glass0","smote","knn",42.28,0.678232998312527,0,0,0,0,0.52,0.509901951359279,0.987840531561462,0.0119245759547358,NA,NA,1,0,0.993848334514529,0.0060328447753453,NA,NA,0.987840531561462,0.0119245759547358,NA,NA,1,0,NA,NA,0.000651464462280273,9.74078034371186e-05,171.2,0.408248290463863,202.4,0.816496580927726
"glass0","smote","logit",32.44,0.820568908339411,0,0,0,0,10.36,0.810349718742881,0.75796234772979,0.0185233120157579,NA,NA,1,0,0.862195735172808,0.0122076265306487,NA,NA,0.75796234772979,0.0185233120157579,NA,NA,1,0,NA,NA,0.000651464462280273,9.74078034371186e-05,171.2,0.408248290463863,202.4,0.816496580927726
"glass0","smote","rf",42.8,0.408248290463863,0,0,0,0,0,0,1,0,NA,NA,1,0,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0.000651464462280273,9.74078034371186e-05,171.2,0.408248290463863,202.4,0.816496580927726
"glass0","smote","svm_rbf",6.04,13.6274233318947,0,0,0,0,36.76,13.5624481565829,0.14062015503876,0.316874322880002,NA,NA,1,0,0.402984062902379,0.410523837656924,NA,NA,0.14062015503876,0.316874322880002,NA,NA,1,0,NA,NA,0.000651464462280273,9.74078034371186e-05,171.2,0.408248290463863,202.4,0.816496580927726
"glass0","smote","xgb",42.8,0.408248290463863,0,0,0,0,0,0,1,0,NA,NA,1,0,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0.000651464462280273,9.74078034371186e-05,171.2,0.408248290463863,202.4,0.816496580927726
"glass0","smote_enn","knn",41.68,0.627162924074226,0,0,0,0,1.12,0.33166247903554,0.973798449612403,0.00793713029915329,NA,NA,1,0,0.986709439932306,0.00411258930534804,NA,NA,0.973798449612403,0.00793713029915329,NA,NA,1,0,NA,NA,0.0029700756072998,0.00144508270712729,171.2,0.408248290463863,161.68,1.90875177362939
"glass0","smote_enn","logit",36.48,0.918331820930394,0,0,0,0,6.32,0.690410505906933,0.852270210409745,0.0168191742338789,NA,NA,1,0,0.920157523347841,0.00991325148550621,NA,NA,0.852270210409745,0.0168191742338789,NA,NA,1,0,NA,NA,0.0029700756072998,0.00144508270712729,171.2,0.408248290463863,161.68,1.90875177362939
"glass0","smote_enn","rf",42.36,0.757187779440037,0,0,0,0,0.44,0.506622805119022,0.989678848283499,0.0118853017696657,NA,NA,1,0,0.994778171509568,0.00601320286292819,NA,NA,0.989678848283499,0.0118853017696657,NA,NA,1,0,NA,NA,0.0029700756072998,0.00144508270712729,171.2,0.408248290463863,161.68,1.90875177362939
"glass0","smote_enn","svm_rbf",35.04,1.17189305541646,0,0,0,0,7.76,1.09087121146357,0.818671096345515,0.0256077688648597,NA,NA,1,0,0.900087335316249,0.0154330802214291,NA,NA,0.818671096345515,0.0256077688648597,NA,NA,1,0,NA,NA,0.0029700756072998,0.00144508270712729,171.2,0.408248290463863,161.68,1.90875177362939
"glass0","smote_enn","xgb",42.8,0.408248290463863,0,0,0,0,0,0,1,0,NA,NA,1,0,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0.0029700756072998,0.00144508270712729,171.2,0.408248290463863,161.68,1.90875177362939
"glass0","smote_tomek","knn",42.4,0.707106781186548,0,0,0,0,0.4,0.5,0.99063122923588,0.0117121087800514,NA,NA,1,0,0.995260099220411,0.00592546936828224,NA,NA,0.99063122923588,0.0117121087800514,NA,NA,1,0,NA,NA,0.00170378684997559,0.00055184812858329,171.2,0.408248290463863,198.12,1.92180470738661
"glass0","smote_tomek","logit",32.28,0.791622805802528,0,0,0,0,10.52,0.714142842854285,0.754197120708749,0.0166120031841456,NA,NA,1,0,0.859779572724346,0.0107479401198731,NA,NA,0.754197120708749,0.0166120031841456,NA,NA,1,0,NA,NA,0.00170378684997559,0.00055184812858329,171.2,0.408248290463863,198.12,1.92180470738661
"glass0","smote_tomek","rf",42.8,0.408248290463863,0,0,0,0,0,0,1,0,NA,NA,1,0,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0.00170378684997559,0.00055184812858329,171.2,0.408248290463863,198.12,1.92180470738661
"glass0","smote_tomek","svm_rbf",24.56,19.89991624773,0,0,0,0,18.24,19.8835778135291,0.573665559246955,0.464685814355347,NA,NA,1,0,0.878053768574343,0.257900094719773,NA,NA,0.573665559246955,0.464685814355347,NA,NA,1,0,NA,NA,0.00170378684997559,0.00055184812858329,171.2,0.408248290463863,198.12,1.92180470738661
"glass0","smote_tomek","xgb",42.8,0.408248290463863,0,0,0,0,0,0,1,0,NA,NA,1,0,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0.00170378684997559,0.00055184812858329,171.2,0.408248290463863,198.12,1.92180470738661
"glass4","adasyn","knn",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3.23009490966797e-05,2.11364939531933e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","adasyn","logit",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3.23009490966797e-05,2.11364939531933e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","adasyn","rf",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3.23009490966797e-05,2.11364939531933e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","adasyn","svm_rbf",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3.23009490966797e-05,2.11364939531933e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","adasyn","xgb",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3.23009490966797e-05,2.11364939531933e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","baseline","knn",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.29318237304688e-05,8.20958872067483e-07,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","baseline","logit",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.29318237304688e-05,8.20958872067483e-07,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","baseline","rf",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.29318237304688e-05,8.20958872067483e-07,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","baseline","svm_rbf",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.29318237304688e-05,8.20958872067483e-07,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","baseline","xgb",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.29318237304688e-05,8.20958872067483e-07,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","borderline_smote","knn",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3.22246551513672e-05,3.05842500801829e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","borderline_smote","logit",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3.22246551513672e-05,3.05842500801829e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","borderline_smote","rf",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3.22246551513672e-05,3.05842500801829e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","borderline_smote","svm_rbf",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3.22246551513672e-05,3.05842500801829e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","borderline_smote","xgb",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3.22246551513672e-05,3.05842500801829e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","da_smote","knn",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3.52382659912109e-05,1.30949473804506e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","da_smote","logit",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3.52382659912109e-05,1.30949473804506e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","da_smote","rf",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3.52382659912109e-05,1.30949473804506e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","da_smote","svm_rbf",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3.52382659912109e-05,1.30949473804506e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","da_smote","xgb",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3.52382659912109e-05,1.30949473804506e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","da_smote_penn","knn",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00159245491027832,2.14878153123594e-05,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","da_smote_penn","logit",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00159245491027832,2.14878153123594e-05,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","da_smote_penn","rf",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00159245491027832,2.14878153123594e-05,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","da_smote_penn","svm_rbf",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00159245491027832,2.14878153123594e-05,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","da_smote_penn","xgb",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00159245491027832,2.14878153123594e-05,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","ld_smote","knn",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3.76701354980469e-05,1.74252287143713e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","ld_smote","logit",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3.76701354980469e-05,1.74252287143713e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","ld_smote","rf",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3.76701354980469e-05,1.74252287143713e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","ld_smote","svm_rbf",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3.76701354980469e-05,1.74252287143713e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","ld_smote","xgb",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3.76701354980469e-05,1.74252287143713e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","penn","knn",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00157126426696777,2.2736379584031e-05,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","penn","logit",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00157126426696777,2.2736379584031e-05,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","penn","rf",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00157126426696777,2.2736379584031e-05,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","penn","svm_rbf",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00157126426696777,2.2736379584031e-05,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","penn","xgb",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00157126426696777,2.2736379584031e-05,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","smote","knn",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2.87246704101563e-05,2.08658259568419e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","smote","logit",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2.87246704101563e-05,2.08658259568419e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","smote","rf",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2.87246704101563e-05,2.08658259568419e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","smote","svm_rbf",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2.87246704101563e-05,2.08658259568419e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","smote","xgb",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2.87246704101563e-05,2.08658259568419e-06,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","smote_enn","knn",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00166099548339844,1.75844167947455e-05,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","smote_enn","logit",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00166099548339844,1.75844167947455e-05,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","smote_enn","rf",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00166099548339844,1.75844167947455e-05,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","smote_enn","svm_rbf",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00166099548339844,1.75844167947455e-05,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","smote_enn","xgb",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00166099548339844,1.75844167947455e-05,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","smote_tomek","knn",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.000790739059448242,1.06053843928097e-05,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","smote_tomek","logit",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.000790739059448242,1.06053843928097e-05,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","smote_tomek","rf",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.000790739059448242,1.06053843928097e-05,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","smote_tomek","svm_rbf",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.000790739059448242,1.06053843928097e-05,171.2,0.408248290463863,171.2,0.408248290463863
"glass4","smote_tomek","xgb",0,0,0,0,42.8,0.408248290463863,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.000790739059448242,1.06053843928097e-05,171.2,0.408248290463863,171.2,0.408248290463863
"hacide","adasyn","knn",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,4.94098663330078e-05,3.79495179475464e-06,800,0,800,0
"hacide","adasyn","logit",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,4.94098663330078e-05,3.79495179475464e-06,800,0,800,0
"hacide","adasyn","rf",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,4.94098663330078e-05,3.79495179475464e-06,800,0,800,0
"hacide","adasyn","svm_rbf",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,4.94098663330078e-05,3.79495179475464e-06,800,0,800,0
"hacide","adasyn","xgb",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,4.94098663330078e-05,3.79495179475464e-06,800,0,800,0
"hacide","baseline","knn",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.72233581542969e-05,2.20379257360293e-06,800,0,800,0
"hacide","baseline","logit",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.72233581542969e-05,2.20379257360293e-06,800,0,800,0
"hacide","baseline","rf",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.72233581542969e-05,2.20379257360293e-06,800,0,800,0
"hacide","baseline","svm_rbf",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.72233581542969e-05,2.20379257360293e-06,800,0,800,0
"hacide","baseline","xgb",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.72233581542969e-05,2.20379257360293e-06,800,0,800,0
"hacide","borderline_smote","knn",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,5.28621673583984e-05,9.47533146406456e-06,800,0,800,0
"hacide","borderline_smote","logit",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,5.28621673583984e-05,9.47533146406456e-06,800,0,800,0
"hacide","borderline_smote","rf",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,5.28621673583984e-05,9.47533146406456e-06,800,0,800,0
"hacide","borderline_smote","svm_rbf",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,5.28621673583984e-05,9.47533146406456e-06,800,0,800,0
"hacide","borderline_smote","xgb",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,5.28621673583984e-05,9.47533146406456e-06,800,0,800,0
"hacide","da_smote","knn",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,5.57804107666016e-05,6.25270621877241e-06,800,0,800,0
"hacide","da_smote","logit",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,5.57804107666016e-05,6.25270621877241e-06,800,0,800,0
"hacide","da_smote","rf",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,5.57804107666016e-05,6.25270621877241e-06,800,0,800,0
"hacide","da_smote","svm_rbf",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,5.57804107666016e-05,6.25270621877241e-06,800,0,800,0
"hacide","da_smote","xgb",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,5.57804107666016e-05,6.25270621877241e-06,800,0,800,0
"hacide","da_smote_penn","knn",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00550851821899414,0.00429963053245515,800,0,800,0
"hacide","da_smote_penn","logit",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00550851821899414,0.00429963053245515,800,0,800,0
"hacide","da_smote_penn","rf",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00550851821899414,0.00429963053245515,800,0,800,0
"hacide","da_smote_penn","svm_rbf",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00550851821899414,0.00429963053245515,800,0,800,0
"hacide","da_smote_penn","xgb",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00550851821899414,0.00429963053245515,800,0,800,0
"hacide","ld_smote","knn",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,5.90038299560547e-05,3.38515203295408e-06,800,0,800,0
"hacide","ld_smote","logit",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,5.90038299560547e-05,3.38515203295408e-06,800,0,800,0
"hacide","ld_smote","rf",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,5.90038299560547e-05,3.38515203295408e-06,800,0,800,0
"hacide","ld_smote","svm_rbf",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,5.90038299560547e-05,3.38515203295408e-06,800,0,800,0
"hacide","ld_smote","xgb",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,5.90038299560547e-05,3.38515203295408e-06,800,0,800,0
"hacide","penn","knn",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00391842842102051,0.000538976477922065,800,0,800,0
"hacide","penn","logit",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00391842842102051,0.000538976477922065,800,0,800,0
"hacide","penn","rf",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00391842842102051,0.000538976477922065,800,0,800,0
"hacide","penn","svm_rbf",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00391842842102051,0.000538976477922065,800,0,800,0
"hacide","penn","xgb",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00391842842102051,0.000538976477922065,800,0,800,0
"hacide","smote","knn",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,4.27532196044922e-05,2.50028992883801e-06,800,0,800,0
