"dataset","split","method","classifier","runtime_seconds","n_train_original","n_train_final","TP","TN","FP","FN","Sensitivity","Specificity","Precision","F1","Gmean","BalancedAccuracy","MCC","AUPRC","AUROC"
"hacide",4,"baseline","xgb",1.69277191162109e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"smote","knn",4.22000885009766e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"smote","logit",4.22000885009766e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"smote","svm_rbf",4.22000885009766e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"smote","rf",4.22000885009766e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"smote","xgb",4.22000885009766e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"adasyn","knn",5.29289245605469e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"adasyn","logit",5.29289245605469e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"adasyn","svm_rbf",5.29289245605469e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"adasyn","rf",5.29289245605469e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"adasyn","xgb",5.29289245605469e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"borderline_smote","knn",4.88758087158203e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"borderline_smote","logit",4.88758087158203e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"borderline_smote","svm_rbf",4.88758087158203e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"borderline_smote","rf",4.88758087158203e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"borderline_smote","xgb",4.88758087158203e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"smote_tomek","knn",0.00107598304748535,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"smote_tomek","logit",0.00107598304748535,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"smote_tomek","svm_rbf",0.00107598304748535,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"smote_tomek","rf",0.00107598304748535,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"smote_tomek","xgb",0.00107598304748535,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"smote_enn","knn",0.00436305999755859,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"smote_enn","logit",0.00436305999755859,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"smote_enn","svm_rbf",0.00436305999755859,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"smote_enn","rf",0.00436305999755859,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"smote_enn","xgb",0.00436305999755859,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"da_smote","knn",5.22136688232422e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"da_smote","logit",5.22136688232422e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"da_smote","svm_rbf",5.22136688232422e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"da_smote","rf",5.22136688232422e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"da_smote","xgb",5.22136688232422e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"penn","knn",0.00377798080444336,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"penn","logit",0.00377798080444336,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"penn","svm_rbf",0.00377798080444336,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"penn","rf",0.00377798080444336,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"penn","xgb",0.00377798080444336,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"ld_smote","knn",5.69820404052734e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"ld_smote","logit",5.69820404052734e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"ld_smote","svm_rbf",5.69820404052734e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"ld_smote","rf",5.69820404052734e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"ld_smote","xgb",5.69820404052734e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"da_smote_penn","knn",0.00397586822509766,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"da_smote_penn","logit",0.00397586822509766,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"da_smote_penn","svm_rbf",0.00397586822509766,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"da_smote_penn","rf",0.00397586822509766,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",4,"da_smote_penn","xgb",0.00397586822509766,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"baseline","knn",1.69277191162109e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"baseline","logit",1.69277191162109e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"baseline","svm_rbf",1.69277191162109e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"baseline","rf",1.69277191162109e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"baseline","xgb",1.69277191162109e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"smote","knn",3.98159027099609e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"smote","logit",3.98159027099609e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"smote","svm_rbf",3.98159027099609e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"smote","rf",3.98159027099609e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"smote","xgb",3.98159027099609e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"adasyn","knn",4.57763671875e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"adasyn","logit",4.57763671875e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"adasyn","svm_rbf",4.57763671875e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"adasyn","rf",4.57763671875e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"adasyn","xgb",4.57763671875e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"borderline_smote","knn",4.69684600830078e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"borderline_smote","logit",4.69684600830078e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"borderline_smote","svm_rbf",4.69684600830078e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"borderline_smote","rf",4.69684600830078e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"borderline_smote","xgb",4.69684600830078e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"smote_tomek","knn",0.00113415718078613,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"smote_tomek","logit",0.00113415718078613,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"smote_tomek","svm_rbf",0.00113415718078613,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"smote_tomek","rf",0.00113415718078613,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"smote_tomek","xgb",0.00113415718078613,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"smote_enn","knn",0.00434780120849609,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"smote_enn","logit",0.00434780120849609,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"smote_enn","svm_rbf",0.00434780120849609,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"smote_enn","rf",0.00434780120849609,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"smote_enn","xgb",0.00434780120849609,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"da_smote","knn",5.19752502441406e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"da_smote","logit",5.19752502441406e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"da_smote","svm_rbf",5.19752502441406e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"da_smote","rf",5.19752502441406e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"da_smote","xgb",5.19752502441406e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"penn","knn",0.00373697280883789,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"penn","logit",0.00373697280883789,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"penn","svm_rbf",0.00373697280883789,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"penn","rf",0.00373697280883789,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"penn","xgb",0.00373697280883789,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"ld_smote","knn",5.79357147216797e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"ld_smote","logit",5.79357147216797e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"ld_smote","svm_rbf",5.79357147216797e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"ld_smote","rf",5.79357147216797e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"ld_smote","xgb",5.79357147216797e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"da_smote_penn","knn",0.0038149356842041,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"da_smote_penn","logit",0.0038149356842041,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"da_smote_penn","svm_rbf",0.0038149356842041,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"da_smote_penn","rf",0.0038149356842041,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",5,"da_smote_penn","xgb",0.0038149356842041,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"baseline","knn",1.59740447998047e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"baseline","logit",1.59740447998047e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"baseline","svm_rbf",1.59740447998047e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"baseline","rf",1.59740447998047e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"baseline","xgb",1.59740447998047e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"smote","knn",4.38690185546875e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"smote","logit",4.38690185546875e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"smote","svm_rbf",4.38690185546875e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"smote","rf",4.38690185546875e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"smote","xgb",4.38690185546875e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"adasyn","knn",4.81605529785156e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"adasyn","logit",4.81605529785156e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"adasyn","svm_rbf",4.81605529785156e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"adasyn","rf",4.81605529785156e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"adasyn","xgb",4.81605529785156e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"borderline_smote","knn",4.69684600830078e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"borderline_smote","logit",4.69684600830078e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"borderline_smote","svm_rbf",4.69684600830078e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"borderline_smote","rf",4.69684600830078e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"borderline_smote","xgb",4.69684600830078e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"smote_tomek","knn",0.00107216835021973,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"smote_tomek","logit",0.00107216835021973,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"smote_tomek","svm_rbf",0.00107216835021973,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"smote_tomek","rf",0.00107216835021973,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"smote_tomek","xgb",0.00107216835021973,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"smote_enn","knn",0.0043489933013916,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"smote_enn","logit",0.0043489933013916,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"smote_enn","svm_rbf",0.0043489933013916,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"smote_enn","rf",0.0043489933013916,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"smote_enn","xgb",0.0043489933013916,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"da_smote","knn",5.00679016113281e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"da_smote","logit",5.00679016113281e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"da_smote","svm_rbf",5.00679016113281e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"da_smote","rf",5.00679016113281e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"da_smote","xgb",5.00679016113281e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"penn","knn",0.00372600555419922,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"penn","logit",0.00372600555419922,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"penn","svm_rbf",0.00372600555419922,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"penn","rf",0.00372600555419922,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"penn","xgb",0.00372600555419922,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"ld_smote","knn",5.60283660888672e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"ld_smote","logit",5.60283660888672e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"ld_smote","svm_rbf",5.60283660888672e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"ld_smote","rf",5.60283660888672e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"ld_smote","xgb",5.60283660888672e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"da_smote_penn","knn",0.00390791893005371,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"da_smote_penn","logit",0.00390791893005371,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"da_smote_penn","svm_rbf",0.00390791893005371,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"da_smote_penn","rf",0.00390791893005371,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",6,"da_smote_penn","xgb",0.00390791893005371,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"baseline","knn",1.69277191162109e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"baseline","logit",1.69277191162109e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"baseline","svm_rbf",1.69277191162109e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"baseline","rf",1.69277191162109e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"baseline","xgb",1.69277191162109e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"smote","knn",4.1961669921875e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"smote","logit",4.1961669921875e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"smote","svm_rbf",4.1961669921875e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"smote","rf",4.1961669921875e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"smote","xgb",4.1961669921875e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"adasyn","knn",4.91142272949219e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"adasyn","logit",4.91142272949219e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"adasyn","svm_rbf",4.91142272949219e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"adasyn","rf",4.91142272949219e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"adasyn","xgb",4.91142272949219e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"borderline_smote","knn",4.81605529785156e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"borderline_smote","logit",4.81605529785156e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"borderline_smote","svm_rbf",4.81605529785156e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"borderline_smote","rf",4.81605529785156e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"borderline_smote","xgb",4.81605529785156e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"smote_tomek","knn",0.00107717514038086,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"smote_tomek","logit",0.00107717514038086,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"smote_tomek","svm_rbf",0.00107717514038086,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"smote_tomek","rf",0.00107717514038086,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"smote_tomek","xgb",0.00107717514038086,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"smote_enn","knn",0.00439310073852539,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"smote_enn","logit",0.00439310073852539,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"smote_enn","svm_rbf",0.00439310073852539,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"smote_enn","rf",0.00439310073852539,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"smote_enn","xgb",0.00439310073852539,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"da_smote","knn",5.10215759277344e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"da_smote","logit",5.10215759277344e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"da_smote","svm_rbf",5.10215759277344e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"da_smote","rf",5.10215759277344e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"da_smote","xgb",5.10215759277344e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"penn","knn",0.00374412536621094,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"penn","logit",0.00374412536621094,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"penn","svm_rbf",0.00374412536621094,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"penn","rf",0.00374412536621094,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"penn","xgb",0.00374412536621094,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"ld_smote","knn",6.19888305664062e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"ld_smote","logit",6.19888305664062e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"ld_smote","svm_rbf",6.19888305664062e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"ld_smote","rf",6.19888305664062e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"ld_smote","xgb",6.19888305664062e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"da_smote_penn","knn",0.00384616851806641,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"da_smote_penn","logit",0.00384616851806641,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"da_smote_penn","svm_rbf",0.00384616851806641,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"da_smote_penn","rf",0.00384616851806641,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",7,"da_smote_penn","xgb",0.00384616851806641,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",8,"baseline","knn",1.69277191162109e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",8,"baseline","logit",1.69277191162109e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",8,"baseline","svm_rbf",1.69277191162109e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",8,"baseline","rf",1.69277191162109e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",8,"baseline","xgb",1.69277191162109e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",8,"smote","knn",4.88758087158203e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",8,"smote","logit",4.88758087158203e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",8,"smote","svm_rbf",4.88758087158203e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",8,"smote","rf",4.88758087158203e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",8,"smote","xgb",4.88758087158203e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",8,"adasyn","knn",4.69684600830078e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",8,"adasyn","logit",4.69684600830078e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",8,"adasyn","svm_rbf",4.69684600830078e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",8,"adasyn","rf",4.69684600830078e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",8,"adasyn","xgb",4.69684600830078e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",8,"borderline_smote","knn",4.69684600830078e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",8,"borderline_smote","logit",4.69684600830078e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",8,"borderline_smote","svm_rbf",4.69684600830078e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",8,"borderline_smote","rf",4.69684600830078e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",8,"borderline_smote","xgb",4.69684600830078e-05,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",8,"smote_tomek","knn",0.00108599662780762,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
"hacide",8,"smote_tomek","logit",0.00108599662780762,800,800,0,0,200,0,NA,0,0,NA,NA,0,NA,NA,NA
